Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg
192.168.10.12-172.217.12.162-35288-443-6,192.168.10.12,35288,172.217.12.162,443,6,03-07-2017 14:07,117408742,20,23,1453,6212,438,0,72.65,111.2651054,1418,0,270.0869565,424.9723962,65.28474685,0.366241894,2795446.238,1.26E+07,5.89E+07,1,1.17E+08,6179407.474,1.84E+07,5.89E+07,85,1.17E+08,5335108.455,1.72E+07,5.90E+07,1,11,15,0,0,648,744,0.170345067,0.195896827,0,1418,178.255814,331.858482,110130.052,0,2,0,26,42,0,0,0,1.15,178.255814,72.65,270.0869565
192.168.10.12-172.217.10.129-37608-443-6,192.168.10.12,37608,172.217.10.129,443,6,03-07-2017 14:07,117692852,27,27,1046,15701,213,0,38.74074074,66.27018856,2192,0,581.5185185,697.7256663,142.2941132,0.458821407,2220619.849,1.13E+07,5.89E+07,1,1.18E+08,4526648.154,1.59E+07,5.89E+07,1,1.18E+08,4525240.423,1.59E+07,5.90E+07,1,10,19,0,0,884,872,0.229410704,0.229410704,0,2192,310.1296296,562.1511596,316013.9263,0,2,0,29,53,0,0,0,1,310.1296296,38.74074074,581.5185185
192.168.10.12-151.101.22.2-52618-443-6,192.168.10.12,52618,151.101.22.2,443,6,03-07-2017 14:07,117626909,17,13,837,8280,217,0,49.23529412,76.81188825,1448,0,636.9230769,667.2723659,77.50777503,0.255043682,4056100.31,1.51E+07,5.89E+07,3,1.18E+08,7351681.813,2.00E+07,5.89E+07,201,1.18E+08,9800302.583,2.28E+07,5.90E+07,3,7,6,0,0,552,424,0.144524753,0.110518929,0,1448,303.9,524.6248808,275231.2655,0,2,0,13,29,0,0,0,0.764705882,303.9,49.23529412,636.9230769
192.168.10.12-72.21.81.48-40104-443-6,192.168.10.12,40104,72.21.81.48,443,6,03-07-2017 14:07,117640908,24,22,825,16160,213,0,34.375,66.71797392,2920,0,734.5454545,832.1648605,144.3800485,0.391020443,2614242.4,1.22E+07,5.90E+07,3,1.18E+08,5114822.087,1.69E+07,5.90E+07,4,1.18E+08,5600819.905,1.77E+07,5.90E+07,3,7,10,0,0,512,452,0.204010666,0.187009777,0,2920,369.2391304,671.183571,450487.386,0,2,0,17,45,0,0,0,0.916666667,369.2391304,34.375,734.5454545
192.168.10.19-97.127.97.146-123-123-17,192.168.10.19,123,97.127.97.146,123,17,03-07-2017 14:07,66048048,2,2,96,96,48,48,48,0,48,48,48,0,2.906974632,0.060561971,2.20E+07,3.80E+07,6.60E+07,48042,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030280986,0.030280986,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.3-192.168.10.1-61338-53-17,192.168.10.3,61338,192.168.10.1,53,17,03-07-2017 14:06,14601417,2,2,117,224,62,55,58.5,4.949747468,127,97,112,21.21320344,23.35389778,0.273946015,4867139,8363141.934,1.45E+07,30611,1.46E+07,1.46E+07,0,1.46E+07,1.46E+07,1.46E+07,1.46E+07,0,1.46E+07,1.46E+07,0,0,0,0,16,16,0.136973007,0.136973007,55,127,85.25,33.35041229,1112.25,0,0,0,0,0,0,0,0,1,85.25,58.5,112
192.168.10.19-38.126.113.11-123-123-17,192.168.10.19,123,38.126.113.11,123,17,03-07-2017 14:07,68088017,2,2,96,96,48,48,48,0,48,48,48,0,2.819879451,0.058747489,2.27E+07,3.92E+07,6.79E+07,88025,6.80E+07,6.80E+07,0,6.80E+07,6.80E+07,6.80E+07,6.80E+07,0,6.80E+07,6.80E+07,0,0,0,0,16,16,0.029373744,0.029373744,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.3-192.168.10.1-61111-53-17,192.168.10.3,61111,192.168.10.1,53,17,03-07-2017 13:58,30525,1,1,54,122,54,54,54,0,122,122,122,0,5765.765766,65.52006552,30525,0,30525,30525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.76003276,32.76003276,54,122,88,48.08326112,2312,0,0,0,0,0,0,0,0,1,88,54,122
192.168.10.3-192.168.10.1-60105-53-17,192.168.10.3,60105,192.168.10.1,53,17,03-07-2017 14:06,30260,1,1,48,80,48,48,48,0,80,80,80,0,4230.006609,66.09385327,30260,0,30260,30260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,33.04692664,33.04692664,48,80,64,22.627417,512,0,0,0,0,0,0,0,0,1,64,48,80
192.168.10.3-192.168.10.1-61173-53-17,192.168.10.3,61173,192.168.10.1,53,17,03-07-2017 14:04,60432,1,1,54,110,54,54,54,0,110,110,110,0,2713.794016,33.09504898,60432,0,60432,60432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.54752449,16.54752449,54,110,82,39.59797975,1568,0,0,0,0,0,0,0,0,1,82,54,110
192.168.10.3-192.168.10.1-61433-53-17,192.168.10.3,61433,192.168.10.1,53,17,03-07-2017 14:02,30756,1,1,54,149,54,54,54,0,149,149,149,0,6600.338145,65.02796202,30756,0,30756,30756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.51398101,32.51398101,54,149,101.5,67.17514421,4512.5,0,0,0,0,0,0,0,0,1,101.5,54,149
192.168.10.14-192.168.10.3-57774-53-17,192.168.10.14,57774,192.168.10.3,53,17,03-07-2017 14:07,242,2,2,86,194,43,43,43,0,97,97,97,0,1157024.793,16528.92562,80.66666667,132.7905619,234,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,16,16,8264.46281,8264.46281,43,97,70,31.17691454,972,0,0,0,0,0,0,0,0,1,70,43,97
192.168.10.3-192.168.10.1-60880-53-17,192.168.10.3,60880,192.168.10.1,53,17,03-07-2017 14:06,1611024,2,2,97,279,56,41,48.5,10.60660172,167,112,139.5,38.89087297,233.3919296,2.482892868,537008,796591.21,1455443,34025,1576999,1576999,0,1576999,1576999,1489468,1489468,0,1489468,1489468,0,0,0,0,16,16,1.241446434,1.241446434,41,167,94,57.46303159,3302,0,0,0,0,0,0,0,0,1,94,48.5,139.5
192.168.10.16-192.168.10.12-39440-139-6,192.168.10.16,39440,192.168.10.12,139,6,03-07-2017 14:05,525396,26,22,4170,2888,1406,0,160.3846154,372.2535778,413,0,131.2727273,166.1938575,13433.67669,91.35966014,11178.6383,36825.3863,180824,0,525396,21015.84,61136.82341,254809,0,478145,22768.80952,59936.22225,224813,3,14,14,0,0,848,720,49.48648258,41.87317757,0,1406,147.0416667,293.7087107,86264.80674,0,4,0,28,46,0,0,0,0.846153846,147.0416667,160.3846154,131.2727273
192.168.10.50-192.168.10.3-0-0-0,192.168.10.50,0,192.168.10.3,0,0,03-07-2017 13:57,326459,4,0,0,0,0,0,0,0,0,0,0,0,0,12.25268717,108819.6667,188478.5935,326456,1,326459,108819.6667,188478.5935,326456,1,0,0,0,0,0,0,0,0,0,0,0,12.25268717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.168.10.14-40.83.143.209-49489-443-6,192.168.10.14,49489,40.83.143.209,443,6,03-07-2017 14:06,100675781,110,83,117262,16183,5760,0,1066.018182,1181.843708,869,0,194.9759036,324.942996,1325.492573,1.917044974,524353.026,2214670.879,2.47E+07,1,1.01E+08,923631.0183,2886420.267,2.47E+07,46,1.01E+08,1226182.793,3331423.187,2.49E+07,1,54,27,0,0,2200,1660,1.092616307,0.824428668,0,5760,691.4248705,1012.412509,1024979.089,0,0,0,81,193,0,0,0,0.754545455,691.4248705,1066.018182,194.9759036
192.168.10.5-192.168.10.3-123-123-17,192.168.10.5,123,192.168.10.3,123,17,03-07-2017 14:08,65921627,6,6,288,288,48,48,48,0,48,48,48,0,8.73764842,0.182034342,5992875.182,1.94E+07,6.44E+07,3,6.59E+07,1.32E+07,2.86E+07,6.44E+07,3,6.59E+07,1.32E+07,2.86E+07,6.44E+07,3,0,0,0,0,48,48,0.091017171,0.091017171,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.5-192.168.10.3-49159-445-6,192.168.10.5,49159,192.168.10.3,445,6,03-07-2017 14:08,106169973,124,115,34190,46138,3072,0,275.7258065,457.2728338,3254,0,401.2,540.0161823,756.5981014,2.251107288,446092.3235,3441524.289,3.00E+07,0,1.06E+08,863170.1301,4758748.84,3.00E+07,0,1.06E+08,931315.1667,4942899.247,3.00E+07,1,98,98,0,0,2504,2396,1.167938509,1.083168779,0,3254,336.1004184,501.6898234,251692.6789,0,4,0,196,237,0,0,0,0.927419355,336.1004184,275.7258065,401.2
192.168.10.14-40.83.143.209-49487-443-6,192.168.10.14,49487,40.83.143.209,443,6,03-07-2017 14:06,108406061,114,90,121816,16492,5760,0,1068.561404,1194.397497,869,0,183.2444444,315.9953175,1275.832723,1.881813601,534020.0049,2166390.207,2.35E+07,3,1.08E+08,959345.6726,2842671.176,2.35E+07,47,1.08E+08,1216592.326,3208833.691,2.37E+07,3,56,28,0,0,2280,1800,1.051601718,0.830211883,0,5760,677.9803922,1015.910133,1032073.399,0,0,0,84,204,0,0,0,0.789473684,677.9803922,1068.561404,183.2444444
192.168.10.3-192.168.10.1-61949-53-17,192.168.10.3,61949,192.168.10.1,53,17,03-07-2017 14:06,31299,1,1,56,90,56,56,56,0,90,90,90,0,4664.685773,63.89980511,31299,0,31299,31299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,31.94990255,31.94990255,56,90,73,24.04163056,578,0,0,0,0,0,0,0,0,1,73,56,90
192.168.10.14-74.121.138.59-49638-443-6,192.168.10.14,49638,74.121.138.59,443,6,03-07-2017 14:08,110591995,12,12,12,0,1,1,1,0,0,0,0,0,0.108506949,0.217013899,4808347.609,5109598.324,1.01E+07,23748,1.11E+08,1.01E+07,38394.98234,1.01E+07,1.00E+07,1.11E+08,1.01E+07,38434.07166,1.01E+07,1.00E+07,0,0,0,0,240,384,0.108506949,0.108506949,0,1,0.5,0.510753918,0.260869565,0,0,0,0,24,0,0,0,1,0.5,1,0
192.168.10.12-91.189.89.198-123-123-17,192.168.10.12,123,91.189.89.198,123,17,03-07-2017 14:08,93810,1,1,48,48,48,48,48,0,48,48,48,0,1023.345059,21.31968873,93810,0,93810,93810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10.65984437,10.65984437,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.3-192.168.10.1-62490-53-17,192.168.10.3,62490,192.168.10.1,53,17,03-07-2017 14:06,30658,1,1,59,120,59,59,59,0,120,120,120,0,5838.606563,65.23582752,30658,0,30658,30658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.61791376,32.61791376,59,120,89.5,43.13351365,1860.5,0,0,0,0,0,0,0,0,1,89.5,59,120
192.168.10.3-192.168.10.1-61291-53-17,192.168.10.3,61291,192.168.10.1,53,17,03-07-2017 14:07,30465,1,1,47,63,47,47,47,0,63,63,63,0,3610.700804,65.64910553,30465,0,30465,30465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.82455277,32.82455277,47,63,55,11.3137085,128,0,0,0,0,0,0,0,0,1,55,47,63
192.168.10.25-192.168.10.3-49168-3268-6,192.168.10.25,49168,192.168.10.3,3268,6,03-07-2017 14:08,64393593,32,17,4280,7120,1305,0,133.75,321.5180725,2910,0,418.8235294,786.6023642,177.0362464,0.76094527,1341533.188,9284812.507,6.43E+07,2,6.44E+07,2077212.677,1.16E+07,6.43E+07,3,6.44E+07,4024587.313,1.61E+07,6.43E+07,2,14,14,0,0,1048,560,0.49694385,0.26400142,0,2910,232.6530612,540.1911525,291806.4813,0,4,0,28,47,0,0,0,0.53125,232.6530612,133.75,418.8235294
192.168.10.25-192.168.10.3-49167-389-6,192.168.10.25,49167,192.168.10.3,389,6,03-07-2017 14:08,64405579,44,23,6236,11996,1305,0,141.7272727,286.48003,2910,0,521.5652174,653.4193854,283.0810666,1.040282551,975842.1061,7915303.367,6.43E+07,1,6.44E+07,1497804.163,9806174.577,6.43E+07,1,6.44E+07,2927515.545,1.37E+07,6.43E+07,1,20,20,0,0,1432,752,0.68317063,0.35711192,0,2910,272.119403,478.3387136,228807.9249,0,4,0,40,65,0,0,0,0.522727273,272.119403,141.7272727,521.5652174
192.168.10.3-192.168.10.1-62466-53-17,192.168.10.3,62466,192.168.10.1,53,17,03-07-2017 14:06,47767798,2,2,144,222,89,55,72,24.04163056,167,55,111,79.19595949,7.662065561,0.083738421,1.59E+07,2.74E+07,4.76E+07,30454,4.77E+07,4.77E+07,0,4.77E+07,4.77E+07,4.76E+07,4.76E+07,0,4.76E+07,4.76E+07,0,0,0,0,16,16,0.041869211,0.041869211,55,167,91.5,52.82360583,2790.333333,0,0,0,0,0,0,0,0,1,91.5,72,111
192.168.10.5-224.0.0.22-0-0-0,192.168.10.5,0,224.0.0.22,0,0,03-07-2017 14:08,25513511,6,0,0,0,0,0,0,0,0,0,0,0,0,0.235169515,5102702.2,1.12E+07,2.51E+07,72,2.55E+07,5102702.2,1.12E+07,2.51E+07,72,0,0,0,0,0,0,0,0,0,0,0,0.235169515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.168.10.25-224.0.0.251-5353-5353-17,192.168.10.25,5353,224.0.0.251,5353,17,03-07-2017 14:07,17,12,0,732,0,61,61,61,0,0,0,0,0,4.31E+07,705882.3529,1.545454545,1.213559752,5,1,17,1.545454545,1.213559752,5,1,0,0,0,0,0,0,0,0,0,96,0,705882.3529,0,61,61,61,0,0,0,0,0,0,0,0,0,0,0,61,61,0
192.168.10.3-192.168.10.1-62208-53-17,192.168.10.3,62208,192.168.10.1,53,17,03-07-2017 14:06,30365,1,1,44,115,44,44,44,0,115,115,115,0,5236.291783,65.86530545,30365,0,30365,30365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.93265273,32.93265273,44,115,79.5,50.20458146,2520.5,0,0,0,0,0,0,0,0,1,79.5,44,115
192.168.10.3-192.168.10.1-61037-53-17,192.168.10.3,61037,192.168.10.1,53,17,03-07-2017 14:06,31901,1,1,45,101,45,45,45,0,101,101,101,0,4576.659039,62.69395944,31901,0,31901,31901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,31.34697972,31.34697972,45,101,73,39.59797975,1568,0,0,0,0,0,0,0,0,1,73,45,101
192.168.10.5-192.168.10.255-137-137-17,192.168.10.5,137,192.168.10.255,137,17,03-07-2017 14:08,8105726,390,0,22308,0,68,50,57.2,8.829490199,0,0,0,0,2752.128557,48.11413561,20837.3419,129452.8276,1200075,1,8105726,20837.3419,129452.8276,1200075,1,0,0,0,0,0,0,0,0,0,3120,0,48.11413561,0,50,68,57.2,8.829490199,77.95989717,0,0,0,0,0,0,0,0,0,57.2,57.2,0
192.168.10.16-192.168.10.255-138-138-17,192.168.10.16,138,192.168.10.255,138,17,03-07-2017 14:08,19,11,0,2563,0,233,233,233,0,0,0,0,0,1.35E+08,578947.3684,1.9,1.523883927,6,1,19,1.9,1.523883927,6,1,0,0,0,0,0,0,0,0,0,88,0,578947.3684,0,233,233,233,0,0,0,0,0,0,0,0,0,0,0,233,233,0
192.168.10.3-192.168.10.1-62058-53-17,192.168.10.3,62058,192.168.10.1,53,17,03-07-2017 14:06,31402,1,1,73,154,73,73,73,0,154,154,154,0,7228.838927,63.69021081,31402,0,31402,31402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,31.84510541,31.84510541,73,154,113.5,57.27564928,3280.5,0,0,0,0,0,0,0,0,1,113.5,73,154
192.168.10.3-192.168.10.1-61229-53-17,192.168.10.3,61229,192.168.10.1,53,17,03-07-2017 14:06,60586,1,1,45,136,45,45,45,0,136,136,136,0,2987.488859,33.01092662,60586,0,60586,60586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.50546331,16.50546331,45,136,90.5,64.34671709,4140.5,0,0,0,0,0,0,0,0,1,90.5,45,136
192.168.10.3-192.168.10.1-61812-53-17,192.168.10.3,61812,192.168.10.1,53,17,03-07-2017 14:08,121217,1,1,59,153,59,59,59,0,153,153,153,0,1748.929606,16.4993359,121217,0,121217,121217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.249667951,8.249667951,59,153,106,66.46803743,4418,0,0,0,0,0,0,0,0,1,106,59,153
192.168.10.3-192.168.10.1-60468-53-17,192.168.10.3,60468,192.168.10.1,53,17,03-07-2017 14:06,31066392,2,2,98,373,54,44,49,7.071067812,259,114,186.5,102.5304833,15.16107825,0.128756503,1.04E+07,1.78E+07,3.09E+07,30416,3.10E+07,3.10E+07,0,3.10E+07,3.10E+07,3.10E+07,3.10E+07,0,3.10E+07,3.10E+07,0,0,0,0,16,16,0.064378252,0.064378252,44,259,117.75,99.11062842,9822.916667,0,0,0,0,0,0,0,0,1,117.75,49,186.5
192.168.10.17-91.189.89.199-123-123-17,192.168.10.17,123,91.189.89.199,123,17,03-07-2017 14:08,65093975,2,2,96,96,48,48,48,0,48,48,48,0,2.949581739,0.06144962,2.17E+07,3.74E+07,6.49E+07,93911,6.50E+07,6.50E+07,0,6.50E+07,6.50E+07,6.50E+07,6.50E+07,0,6.50E+07,6.50E+07,0,0,0,0,16,16,0.03072481,0.03072481,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.3-192.168.10.1-62191-53-17,192.168.10.3,62191,192.168.10.1,53,17,03-07-2017 14:06,909,1,1,64,117,64,64,64,0,117,117,117,0,199119.912,2200.220022,909,0,909,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1100.110011,1100.110011,64,117,90.5,37.4766594,1404.5,0,0,0,0,0,0,0,0,1,90.5,64,117
192.168.10.3-192.168.10.1-60369-53-17,192.168.10.3,60369,192.168.10.1,53,17,03-07-2017 14:06,60317,1,1,64,117,64,64,64,0,117,117,117,0,3000.812375,33.15814779,60317,0,60317,60317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.57907389,16.57907389,64,117,90.5,37.4766594,1404.5,0,0,0,0,0,0,0,0,1,90.5,64,117
192.168.10.3-192.168.10.1-61505-53-17,192.168.10.3,61505,192.168.10.1,53,17,03-07-2017 14:06,30463,1,1,77,205,77,77,77,0,205,205,205,0,9257.131602,65.65341562,30463,0,30463,30463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.82670781,32.82670781,77,205,141,90.50966799,8192,0,0,0,0,0,0,0,0,1,141,77,205
192.168.10.9-192.168.10.3-57580-53-17,192.168.10.9,57580,192.168.10.3,53,17,03-07-2017 14:03,61142,2,2,86,176,43,43,43,0,88,88,88,0,4285.106801,65.42147787,20380.66667,35295.15401,61136,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,16,16,32.71073894,32.71073894,43,88,65.5,25.98076211,675,0,0,0,0,0,0,0,0,1,65.5,43,88
192.168.10.3-192.168.10.1-60296-53-17,192.168.10.3,60296,192.168.10.1,53,17,03-07-2017 14:02,30419,1,1,44,72,44,44,44,0,72,72,72,0,3813.406095,65.74838095,30419,0,30419,30419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.87419047,32.87419047,44,72,58,19.79898987,392,0,0,0,0,0,0,0,0,1,58,44,72
192.168.10.9-192.168.10.3-53375-53-17,192.168.10.9,53375,192.168.10.3,53,17,03-07-2017 14:04,276,2,2,112,368,56,56,56,0,184,184,184,0,1739130.435,14492.75362,92,76.21023553,180,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,16,16,7246.376812,7246.376812,56,184,120,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,120,56,184
192.168.10.3-192.168.10.1-61582-53-17,192.168.10.3,61582,192.168.10.1,53,17,03-07-2017 14:06,506,1,1,51,112,51,51,51,0,112,112,112,0,322134.3874,3952.56917,506,0,506,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1976.284585,1976.284585,51,112,81.5,43.13351365,1860.5,0,0,0,0,0,0,0,0,1,81.5,51,112
192.168.10.3-192.168.10.1-60229-53-17,192.168.10.3,60229,192.168.10.1,53,17,03-07-2017 14:02,60653,1,1,52,226,52,52,52,0,226,226,226,0,4583.450118,32.97446128,60653,0,60653,60653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.48723064,16.48723064,52,226,139,123.0365799,15138,0,0,0,0,0,0,0,0,1,139,52,226
192.168.10.3-192.168.10.1-61284-53-17,192.168.10.3,61284,192.168.10.1,53,17,03-07-2017 14:06,30583,1,1,54,70,54,54,54,0,70,70,70,0,4054.540104,65.39580813,30583,0,30583,30583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.69790406,32.69790406,54,70,62,11.3137085,128,0,0,0,0,0,0,0,0,1,62,54,70
192.168.10.3-192.168.10.1-60337-53-17,192.168.10.3,60337,192.168.10.1,53,17,03-07-2017 14:02,30617,1,1,51,67,51,51,51,0,67,67,67,0,3854.068001,65.32318647,30617,0,30617,30617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.66159323,32.66159323,51,67,59,11.3137085,128,0,0,0,0,0,0,0,0,1,59,51,67
192.168.10.3-192.168.10.1-60589-53-17,192.168.10.3,60589,192.168.10.1,53,17,03-07-2017 14:03,69626,1,1,52,204,52,52,52,0,204,204,204,0,3676.787407,28.72490162,69626,0,69626,69626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14.36245081,14.36245081,52,204,128,107.4802307,11552,0,0,0,0,0,0,0,0,1,128,52,204
192.168.10.3-192.168.10.1-61766-53-17,192.168.10.3,61766,192.168.10.1,53,17,03-07-2017 14:04,60951,1,1,70,134,70,70,70,0,134,134,134,0,3346.950829,32.81324343,60951,0,60951,60951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.40662171,16.40662171,70,134,102,45.254834,2048,0,0,0,0,0,0,0,0,1,102,70,134
192.168.10.3-192.168.10.1-62369-53-17,192.168.10.3,62369,192.168.10.1,53,17,03-07-2017 14:02,61600,1,1,69,200,69,69,69,0,200,200,200,0,4366.883117,32.46753247,61600,0,61600,61600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.23376623,16.23376623,69,200,134.5,92.63098834,8580.5,0,0,0,0,0,0,0,0,1,134.5,69,200
192.168.10.3-192.168.10.1-60086-53-17,192.168.10.3,60086,192.168.10.1,53,17,03-07-2017 14:06,22796806,2,2,113,241,57,56,56.5,0.707106781,122,119,120.5,2.121320344,15.52849114,0.175463177,7598935.333,1.31E+07,2.27E+07,30270,2.28E+07,2.28E+07,0,2.28E+07,2.28E+07,2.28E+07,2.28E+07,0,2.28E+07,2.28E+07,0,0,0,0,16,16,0.087731588,0.087731588,56,122,88.5,36.97296309,1367,0,0,0,0,0,0,0,0,1,88.5,56.5,120.5
192.168.10.3-192.168.10.1-60733-53-17,192.168.10.3,60733,192.168.10.1,53,17,03-07-2017 14:06,90735,1,1,42,138,42,42,42,0,138,138,138,0,1983.798975,22.04221083,90735,0,90735,90735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11.02110542,11.02110542,42,138,90,67.88225099,4608,0,0,0,0,0,0,0,0,1,90,42,138
192.168.10.3-192.168.10.1-61549-53-17,192.168.10.3,61549,192.168.10.1,53,17,03-07-2017 14:05,23522,1,1,56,124,56,56,56,0,124,124,124,0,7652.410509,85.02678344,23522,0,23522,23522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,42.51339172,42.51339172,56,124,90,48.08326112,2312,0,0,0,0,0,0,0,0,1,90,56,124
192.168.10.3-192.168.10.1-61109-53-17,192.168.10.3,61109,192.168.10.1,53,17,03-07-2017 14:05,77633907,2,2,96,213,55,41,48,9.899494937,123,90,106.5,23.33452378,3.980219622,0.051523879,2.59E+07,4.48E+07,7.76E+07,23459,7.76E+07,7.76E+07,0,7.76E+07,7.76E+07,7.76E+07,7.76E+07,0,7.76E+07,7.76E+07,0,0,0,0,16,16,0.025761939,0.025761939,41,123,77.25,36.80919269,1354.916667,0,0,0,0,0,0,0,0,1,77.25,48,106.5
192.168.10.12-192.168.10.3-123-123-17,192.168.10.12,123,192.168.10.3,123,17,03-07-2017 14:08,69000080,4,4,192,192,48,48,48,0,48,48,48,0,5.565210939,0.115941895,9857154.286,2.61E+07,6.90E+07,3,6.90E+07,2.30E+07,3.98E+07,6.90E+07,3,6.90E+07,2.30E+07,3.98E+07,6.90E+07,3,0,0,0,0,32,32,0.057970947,0.057970947,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.14-172.217.12.162-49718-443-6,192.168.10.14,49718,172.217.12.162,443,6,03-07-2017 14:08,70879794,10,13,487,492,152,0,48.7,58.35913715,80,0,37.84615385,33.65968448,13.81211689,0.324493042,3221808.818,1.26E+07,5.89E+07,0,7.09E+07,7875532.667,1.95E+07,5.90E+07,258,7.08E+07,5898858.083,1.70E+07,5.89E+07,0,6,8,0,0,200,260,0.141083931,0.183409111,0,152,42.56521739,45.18328944,2041.529644,0,0,0,14,23,0,0,0,1.3,42.56521739,48.7,37.84615385
192.168.10.3-192.168.10.1-61682-53-17,192.168.10.3,61682,192.168.10.1,53,17,03-07-2017 14:06,30155,1,1,55,83,55,55,55,0,83,83,83,0,4576.355497,66.3239927,30155,0,30155,30155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,33.16199635,33.16199635,55,83,69,19.79898987,392,0,0,0,0,0,0,0,0,1,69,55,83
192.168.10.3-192.168.10.1-60626-53-17,192.168.10.3,60626,192.168.10.1,53,17,03-07-2017 14:06,30482,1,1,60,76,60,60,60,0,76,76,76,0,4461.649498,65.61249262,30482,0,30482,30482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.80624631,32.80624631,60,76,68,11.3137085,128,0,0,0,0,0,0,0,0,1,68,60,76
192.168.10.3-192.168.10.1-62409-53-17,192.168.10.3,62409,192.168.10.1,53,17,03-07-2017 14:06,2162880,2,2,109,201,56,53,54.5,2.121320344,106,95,100.5,7.778174593,143.3274153,1.849386004,720960,1195380.061,2101266,30790,2132090,2132090,0,2132090,2132090,2132056,2132056,0,2132056,2132056,0,0,0,0,16,16,0.924693002,0.924693002,53,106,77.5,26.96293753,727,0,0,0,0,0,0,0,0,1,77.5,54.5,100.5
192.168.10.3-192.168.10.1-61169-53-17,192.168.10.3,61169,192.168.10.1,53,17,03-07-2017 14:06,30701,1,1,55,120,55,55,55,0,120,120,120,0,5700.140061,65.14445784,30701,0,30701,30701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.57222892,32.57222892,55,120,87.5,45.96194078,2112.5,0,0,0,0,0,0,0,0,1,87.5,55,120
